Text,target
I have ordered many boxes of these and have been very happy with them until now.  For some reason the shipment was returned as undeliverable.  Same address as always.  One try at delivering it and they sent it back.  I'll get a refund.  Great.  I want my chips.  Moronic driver?,1.0
"This is the best one I've tried from Keurig, not too strong, with a very creamy taste. You can't go wrong with this one.",1.0
"The name says it well, as does the taste. This is so much better than the supermarket varieties it's unreal. Mix this in equal porportions with the organic honey and slather generously on bread, toast, muffins, etc., for a neat sweet treat that's hard to beat-and it's really good for you.",1.0
I used it with dual boiler Bezzera and also with Moka pot. Neither taste nor crema was good. This is like paying BMW money and getting most basic VW.,0.0
"Although these are said to be ""hull-only,"" there are still a lot of seeds--so much so that I can't cook with these until I have sorted through and removed all the little black devils lurking amongst the delicious hulls. If you find that your dishes have an unpleasantly gritty texture, the seeds are to blame. Delicious, but not as advertised.",0.0
"Tried to make raspberry lemonade but it wasn't great, but I guess you get what you pay for with this brand. I will try another brand next time.",0.0
"I've been using Halo for quite a few years for my 2 adult cats.  I've now switched over to the grain-free Halo products.  The pat&eacute; is very nice and can thwart any cat when it decides it wants to pick out the vegetables and eat around them. ;-}<br /><br />This product works great for kittens too.  I rescued some feral kittens lately and fed the pat&eacute; to them, small amounts at a time.  I just mash it up and they love it.<br /><br />All in all, great products from Halo.  I have no intention of ever switching to another brand.",1.0
I love this and I hope everyone gets it. save money instead of paying 1.00 at giant eagle.<br />I just didn't like the flavors that much. I don't like mint flavors,0.0
It's okay a tasting but I'm not a real big fan of it. I've had Australian type licorice that tastes much better. This stuff to me just my opinion had a weird after taste to it! Somebody else might just absolutely love it though. It's soft and authentic Australian type licorice but I just didn't enjoy the taste of it as much as others I've tried.,0.0
"I'm a popcorn fiend, maybe too much for my own good!  But after a great deal of trial and error, this is the only popcorn we buy.  It offers the best value for the money -- the kernels pop up light and fluffy and the cost is a whole lot less than what you might pay in the store for even the worst supermarket popcorn.  The only popcorn that beats the Paragon is Orville Redenbachers, but I refuse to pay the outrageous price when this stuff is close enough.  So, I gave the Paragon 4 stars only because Orville's is a little better, but if looking strictly at value it's a 5-star deal.",0.0
I thought it was a nice selection of mostly caffeinated coffee. I am not sure what I will do with the pouch but I would likely get it again.,0.0
Very very few clusters.  Had to be eaten as a cereal.  It was ok as a cereal.  Would not purchas again.,0.0
"So, I am a peanut butter fiend - I admit it!  However, I am very health conscious, and I realize I can't eat peanut butter all day and stay thin. However, you really could eat PB2 all day and still successfully watch your weight.  This stuff is remarkably good, and I've tried just about everything out there in terms of lower calorie peanut butter substitutes.  I absolutely crave this stuff - So, if you love your PB&J but don't want to trade in for a larger pair of pants, then PB2 is the way to go.  It really does taste great.  When it comes in these 16 oz. bags like this, they're a bit messy. Powder seems to get everywhere.  I usually pour them into a large zip-lock bag (but a canister would be even better) to scoop out what I want, when I want it. Just a little tip there.",1.0
"I come from a high-fructose soaked nutrigrain bar eating family, but these are MUCH BETTER. The texture took a little getting used to but now I couldn't go back to the old stuff if I wanted. Not to mention far superior nutritional value, and ingredients you can see.<br /><br />If you're tired of mashed up and molded who knows what kind of bars, these are definitely worth a try.",1.0
Green Mountain Coffee Golden French Toast smelled good once brewed but left a lot to be desired after tasting it.  I have the Keurig B60 and used the 8 oz cup size first.  I found at this setting it tasted watered down.  So for the next cup I used the smaller 6 oz setting and found it to be a little more flavorful.  This is a light roast coffee and I am used to a medium or dark.  I did not really get the maple taste but more of the cinnamon.  I would not buy this coffee again.  Delivery was prompt as usual with Amazon Prime.,0.0
