Text,target
"Seriously, this stuff actually looks like something humans could eat.  When you open the can, it looks and smells like real (canned) food, not pressed and formed mystery meat or worse, meat paste.  Gluten-free, which has helped reduce the amount of cat barf left in random places or hidden behind couches, etc.  We buy two or three varieties at a time and rotate it through so the cats don't get bored with it.  Pricey, but definitely worth it!",1.0
"This brand was a better buy then some others i've purchased, The bottles are huge though so they aren't easily stored. The taste is great though and i'll continue purchasing it. I saved a small bottle from another brand and will keep refilling it with this brand because of the size of the bottle being too big. That's my only complaint.",0.0
"I have a three month old pug puppy who is incredibly food motivated.  Carrying around treats on a walk while I'm leash training him can be a hassle to fish out without spilling the rest or getting crumbs in my pockets.  We received a free sample of Lickety Stik at our puppy training class because of a pug's tendency to pack on the pounds and I was really surprised at how quickly the puppy took to it.  He will do tricks and readily follow on the leash to get a lick of this treat and becomes excited when he sees the bottle.<br /><br />The main drawback to this thing is that it stinks to high heaven and if I get a strong whiff of it the thing makes me gag.  The dog loves it, however so I am really considering buying more of this product in the future.",0.0
I only liked the raspberry lemonade flavor so it was a waste of money for me since you have to buy so many at a time. I wish I could get the original lemon flavored ones but I guess they don't make them anymore. That was my favorite flavor.,0.0
"The calorie totals on the side of the box do not include the three sticks of butter and the five eggs required to actually make the cake. (Just look at the ""total fat"" at 0.5g per serving, and it's obvious, but we calculated out the eggs & butter and realized there was no way to reconcile it.)<br /><br />The cake was good, but it's basically a giant brownie; you could use the recipe on the Baker's Chocolate box and get an identical result by slightly under-cooking it for the fudge effect.",0.0
"But, I will do the best I can.<br /><br />In all honesty, I didn't expect too much from this, but again, I've never tasted coconut milk or coconut ""water"" as it were.  I've never even tasted natural coconut.  So I go into this review in complete ignorance of what to expect.<br /><br />First negative: The sampler I received was already a day past the ""best before"" date.  Way to go Amazon!  (yes, I know, it's still 'good' for a few days after, but I'm a real stickler for freshness...especially for something I've never had before.)<br /><br />Second negative: The taste.  It's not bad...it's just not good.  If I had to describe it...you know how bananas taste, right?  You know the texture of the banana, especially those little slivers that come off the skin, is a little powdery after you've eaten for a while?  Take that texture, remove the banana flavor, mix it in water, and you've got this.  Or extremely watered down milk.  I just can't see this really refreshing anyone, because there's no ""kick"" to it.<br /><br />So what's good about it?  Well, it's natural.  I give it kudos for that, because there are a lot of non-natural beverages out in the world making us sick.<br /><br />""That's it????""  I mean, what more can I really say about it?  The taste is horrendous, I wasn't refreshed after drinking it, I can't imagine buying this in the store, etc etc.  Sorry I can't put more words to this review, but the above summarizes my reaction as best I can.",0.0
"I recently tried Manuka Honey and have found it to be one of the best honey products on the market. It is not as liquified as most products, but it dissolves quickly into any hot liquid. I recommend it highly to anyone looking for a high quality honey product.",1.0
"Yuck! My hubby ordered for Sub N Save thinking it might save us a trip to Sam's Club, but they taste awful. Like formaldehyde, and my mouth and throat are burning afterward. Not cool. They seem fresh, but the chemical taste is overpowering. What a waste.",0.0
These are our favorite indulgence at 100 calories for a sweet fix and energy- they are the best!  Sad to see on Amazon they are no longer available ;-(<br />Quick shipping and they arrived safely!,1.0
"These chips are very, very good. They are flavorful and crispy and some have a great texture. Some, not all. Unfortunately, about half of the chips are extremely hard to the point where no one in my house will eat them. They are so hard, it's almost impossible to crunch through them! It may have been a looming expiration date (I bought 12 of the large bags about three months ago) but as I noticed each new bag having more and more hard chips, I quickly gave them all away thinking that at least someone should enjoy them before they completely go bad because there was no way I would get around to eating that many by myself. So I can't check to see if that was the problem or not but after seeing how many reviews talk about this issue, I'm thinking it's pretty prevalent.<br /><br />My suggestion would be to find a single bag to purchase because while buying in bulk tends to be cheaper, you're just wasting money if you end up throwing a bunch away because it's gone stale.<br /><br />But other than the staleness, I LOVE these chips!",0.0
